id,titles,artists,danceability,energy,acousticness,instrumentalness,tempo,dataset,cluster
52i6TtF1OwzbHlOO4zIWkC,Pointe De Fuite,Francis Dhomont,0.182,0.542,0.452,0.483,84.831,N,12
70iiku8jWlqLPMGxS6kdoC,Buzzards of Love,Jim White and  Aimee Mann and  M. Ward and  Joe Henry,0.326,0.643,0.0192,0.0879,140.00799999999998,N,10
0NpezLdzfKGUoUINncvaqg,Blown to Bits,Charly Bliss,0.451,0.778,6.579999999999999e-05,0.0001199999999999,131.95,N,7
7aJs1Rzfz0MNwcFw7N2xJ8,Crazy in Love,Abbie Gardner/Anthony da Costa,0.584,0.252,0.805,0.0,119.131,N,3
0XgfIp0BjJpfIoU58jmIOH,"Cello Concerto, Op. 72: I. Sostenuto ed appassionato",Mario Castelnuovo-Tedesco and  Brinton Averil Smith and  Houston Symphony and  Kazuki Yamada,0.188,0.0972,0.915,0.7809999999999999,67.336,N,11
0ZevtpoHJcJvOV6pk6St8H,Satisfied,Big Mike Griffin,0.54,0.773,0.111,0.000848,176.584,N,10
4xNb7oRsBO60l2lkdDPcpB,Easy Town,Den of Ashes,0.535,0.56,0.3429999999999999,0.0059299999999999,129.993,N,1
40g3dCUy6rcLoukfs48krd,Turning Blue,Jay Reatard,0.263,0.954,0.129,0.0006,168.14,N,10
2fvjiDGTsfYFrognon3p6m,Wait Until Tomorrow - Live In Concert,John Mayer Trio,0.597,0.924,0.165,0.00743,109.841,N,7
6u6Kcr2EfPz8CbloYEtJPj,All night,BLeU ReD,0.8390000000000001,0.5589999999999999,0.0952,2.410000000000001e-05,101.997,N,0
4yCxYt3yfwefcrW9e3wyTk,Tilbury No. 5,Christian Wolff-Jesse and  Roland Dahinden and  Dimitrios Polisoidis and  Hildegard Kleeb,0.3670000000000001,0.00793,0.983,0.0476,136.564,N,8
5BG0ldxAKFT9zP5ovTObe3,I'm On Fire,The Strangeloves,0.347,0.715,0.883,0.00799,163.627,N,8
6Pq6tOYPSJJ5NwhrLkeBlJ,"The Golden Egg (From ""Harry Potter And The Goblet Of Fire"")",The City of Prague Philharmonic Orchestra and  James Fitzpatrick,0.2189999999999999,0.252,0.539,0.737,117.441,N,9
3BbVSEtpGtN6lErYCbH60k,Down Here on the Ground - Live,George Benson,0.542,0.409,0.655,0.0343,89.03,N,3
3L9rPPHzRVOUx2iBrooTWg,Ridin’ In Da Black Rain,II Tone,0.8540000000000001,0.648,0.0927,0.0,134.041,N,1
3uVXtojcuyKCqAqp5j4PT1,We've Got a Lair,Benjamin Wallfisch,0.1969999999999999,0.157,0.755,0.66,91.472,N,11
1w8XvqRicXZ0Pjlj6Kzqp1,Disturbing the Dead,Witchtrap,0.385,0.856,0.0031,0.0117,135.406,N,10
0NJSJNFPiMFc1vH4uIljVa,Hang On,Lesley Roy,0.575,0.908,0.00431,0.0,78.008,N,7
0Ji9kaxytVYbsXnDvqVMEj,Walking In Space,Galt MacDermot and  Tom Pierson,0.257,0.489,0.0467,0.000319,174.426,N,10
1vF5g4y5SFC1vJP6W6OPB0,Le jeu de Robin et de Marion (The Play of Robin and Marion): Scene 2: … and tastes some of her fare …,Adam de la Halle and  Tonus Peregrinus and  Antony Pitts,0.563,0.218,0.913,0.0,80.05,N,3
3txcQ6GN2Iz1xmxwA4YUDs,Meandering Meadow,Haive Music,0.4639999999999999,0.804,0.04,0.846,101.974,N,12
4bzKL1JslcTjlquwuwUOv6,Lonely,The Utah County Swillers,0.489,0.875,0.00765,0.0,103.931,N,7
2EnNgft71wtoZxcVgVrAht,The Coast Is Clear,Danny Griego,0.736,0.51,0.718,0.000507,110.0,N,3
5Nx29eNaKBtTa6ZYltb2AC,"Barcarolle From ""The Tales of Hoffman""",Yrving & Lisa Yeras and  Conal Fowkes,0.272,0.317,0.843,3.69e-05,131.32299999999998,N,8
6tivJGBJtPpvlF4D39NYxM,Patience,Kevin Krauter,0.672,0.764,0.0615,0.0405,104.952,N,0
6dMYGOiQBlPkj3TEyyI0OZ,You Spin Me Round '86,Shadowy Men On A Shadowy Planet,0.5579999999999999,0.4539999999999999,0.000157,0.603,138.994,N,4
2EbeeYa152C2PxuYedEWia,Granddad (the Preacher),Joe Mullins and  Radio Ramblers,0.669,0.331,0.856,0.0,127.959,N,3
75HBRWOdnr1HXvqK4ELadI,Irish Lamentation,Kim Robertson,0.546,0.0923,0.946,0.648,94.636,N,2
2RExPIsLM3FoeO3NUcIbEi,Rory Dall's Sister's Lament,Patrick Ball,0.356,0.276,0.7829999999999999,0.0338,113.904,N,6
2O6A3LhhmtBRrZ9Tlasxrp,Misty Morning Stranger,Dave Mason,0.57,0.618,0.0872,0.0,137.658,N,1
6CNH3Rd6bnsh3NdZp7dgFf,Trenches,Jigg and  Mike Smiff,0.539,0.7290000000000001,0.0522,0.0,123.046,N,7
6lW7uIQep4qHtGTE3xNkhG,It Seems to Me,Toph-E & the Pussycats,0.635,0.654,0.36,0.51,140.101,N,4
29A5qLgyOOcBZ3kiJ6WrwK,We Need a Little Christmas,Sing n Play,0.8690000000000001,0.57,0.121,0.0,110.183,N,0
1s213NzTfdpzOlhWbdIR18,Push (It's Alright),DaMixx,0.805,0.78,0.00757,0.56,118.844,N,4
7cEfoE5FLBLyKk1uo0R73l,Ain't That A Kick In The Head,The O-Tones,0.7440000000000001,0.5489999999999999,0.429,0.0,142.064,N,1
6vD5jzRtmUNRdcrFKY7YRk,Vs Fields,Future in Plastics,0.4539999999999999,0.649,8.58e-05,0.285,159.894,N,10
1zUdncIA3C2lrHsSVgs0cB,Baby Loves to Boogie,"Wallace ""Pine-Top"" Johnson and  Maudie Shirley and  and Jasper Love",0.5479999999999999,0.596,0.7090000000000001,0.00188,107.456,N,3
7zLRfaD351DwFG0eserbzJ,Booker Table,"""Clayton Doleys Organ Donors""",0.501,0.73,0.0927,0.907,100.617,N,12
4tJWIXLglSZaDsjAWPm1J7,"Il travatore: Act IV, ""Si, la stanchezza m'opprime, o figlio""",Orchestra of the Florence May Festival and  Chorus of the Florence May Festival,0.281,0.193,0.986,3.85e-05,85.113,N,6
2tEG5sKOH0Y7KmDcxTwNb2,Jealousy,Tom Odell,0.49,0.386,0.6679999999999999,4.79e-06,137.399,N,8
0rrn5PC5yqASHWmN3D9S3y,"Symphony No. 1 in D Major, ""Titan"": IV. Sturmisch bewegt",Gustav Mahler and  Deutsches Symphonie-Orchester Berlin and  Christoph Eschenbach,0.214,0.12,0.8759999999999999,0.726,109.508,N,11
53agTKvLCoId9z3fegy69P,I Wanna Be Sedated,Ramones,0.597,0.96,0.1689999999999999,2.89e-05,163.017,N,10
4f58ivFzkjDNGpbd7AG5ig,El Camino,Young Heart Attack,0.241,0.885,0.00891,0.2269999999999999,117.557,N,7
4ltuJLy1ddYDkH1HoJH1Dc,House of the Rising Sun,Back Alley Barbers,0.342,0.6579999999999999,0.15,1.07e-06,114.249,N,7
2fKjorba2INIgSU1V1phGb,If It's Meant to Be,Shuyler Jansen,0.3939999999999999,0.5429999999999999,0.271,0.104,170.044,N,10
3eqTELFiX8tcKwyFAIfbY9,Notton,Influx,0.3939999999999999,0.768,0.00364,0.684,99.927,N,12
3IMMayk4UrUO7gzhUbllfG,Beautiful World Outside,Grace Pettis and  Calloway Ritch,0.628,0.276,0.875,0.000154,133.659,N,3
0r7FtwTQFvhEOCTKM9NWtP,Where i belong,Ginette Reno,0.5489999999999999,0.615,0.588,2.05e-06,140.07399999999998,N,1
3nfO7kfiVPSE8tzVYgJ7oK,Flood,"""Dantes Lounge""",0.355,0.878,0.00316,0.00255,176.13099999999997,N,10
75uWDZMliAGnAq5wyoaqwS,La Verdad,The Chamanas,0.5710000000000001,0.696,0.00227,0.0913,99.979,N,7
42ieAx1Dkdz0XcfEYj2Bb4,Money Up,JV,0.728,0.64,0.462,0.0,106.815,N,0
4ccdyJvVvxGX2RCjS81lGT,"Cleofide: Act I Scene 7: Recitative: Reina a te io vengo (Poro, Cleofide)",Johann Adolf Hasse and  Emma Kirkby and  Agnes Mellon and  Randalk K. Wong and  Derek Lee Ragin and  Dominique Visse and  David Cordier and  Rheinische Kantorei and  Cappella Coloniensis and  William Christie,0.504,0.0443,0.98,0.0,182.672,N,8
3sdkTD2G55LoN4QfkNU2Sq,For Your Precious Love,Jackie Edwards,0.653,0.286,0.589,0.604,169.50799999999995,N,9
17Sygah5Z8QtxtxGAjCYHh,American Dream,Horseshoes & Hand Grenades,0.294,0.22,0.115,0.00237,140.44,N,8
0RpIuJxTPgTThEoAGBLaTi,Derrick,In The Country and  Morten Qvenild and  Roger Arntzen and  Pål Hausken,0.561,0.242,0.8440000000000001,0.847,97.984,N,2
4SiiMq2M9Lfobm1WAJYIS2,Kaustisen yömarssi,Juha Kujanpää,0.414,0.3720000000000001,0.5539999999999999,0.421,140.118,N,8
6iNn5IS6iUdCYvE2ZD5Sg5,Bright Circle,Alicia Bessette,0.514,0.173,0.992,0.8270000000000001,94.482,N,2
31GI0WyGTrWj3chICtFQsY,Headache,Naegleria Fowleri,0.3379999999999999,0.831,0.000213,0.4529999999999999,92.648,N,12
6FBDhkwgdo9wgoHwdU2OI4,"The Rake At The Gates Of Hell - The Janice Long Show, November 1986, Live",The Pogues,0.5670000000000001,0.9,0.0509,0.787,123.137,N,4
16Wcsui6P3yhQy9dzVqSSA,The Drugs Will Have To Do,The Wood Floors,0.33,0.957,0.0358,0.0087,128.328,N,7
0UCqBgdyY5CLXt3g5xtDsj,La Fiesta,Olaf Berger,0.797,0.87,0.214,0.0,93.971,N,0
4a1VfjJmrPomS24xP63EzW,"Freeman Études, Books 3 & 4: No. 27, —",John Cage and  Irvine Arditti,0.49,0.0304,0.931,0.000472,90.194,N,6
3T9QPobJGc2PwZ9JHEGTUc,Primordial Shores (Bonus Track),Thomas Happ,0.644,0.613,1.67e-05,0.936,140.01,N,4
1RWIgTZOaCIYP26NbWV3ZF,Ich geh und suche mit Verlangen - Dialogus - BWV 49: Aria and Chorale: Dich hab ich je und je gelieget,Johann Sebastian Bach and  Ton Koopman and  Amsterdam Baroque Orchestra & Choir and  Johannete Zomer and  Sandrine Piau and  Sibylla Rubens and  The Amsterdam Baroque Orchestra & Opera and  Johannette Zomer,0.4679999999999999,0.113,0.905,0.00812,77.024,N,6
7LO9mzkp9ilCYbDsjazAlV,Just The Music,Dave McMurray,0.8009999999999999,0.775,0.0564,0.652,104.992,N,4
7IUhhpMRjsxo3WKNqLLAyX,The Whispering Wind,Oliver Schroer / Nuala Kennedy,0.259,0.357,0.962,0.0664,80.977,N,6
4gMwjzHli9k5cdd0KKxTxt,What About the Boat?,Minus the Bear,0.419,0.745,0.2689999999999999,0.000127,84.01100000000002,N,7
4fJpnZO50NWP3lRpWcmZmO,Homeland Security,Nature of the Beast,0.725,0.98,0.0395,5.11e-06,101.652,N,0
21mKgOAERZ4n6KAfFQ76FG,Promotional Audio 1,Anamanaguchi,0.5529999999999999,0.889,0.107,0.0,110.873,N,7
6kYKdEwo2dKNIuA1pdgpRf,Tie - La Strada,Vieno Kekkonen,0.2269999999999999,0.1669999999999999,0.984,8.97e-05,88.34200000000001,N,6
0SwXIbJV8fGYpJnzTheWnT,Elitist,Man Must Die,0.195,0.994,4.84e-05,0.00121,150.569,N,10
6aVLFYTf24qUlnsFpYW5FV,Something Of Time,Nightnoise,0.355,0.133,0.898,0.915,76.6,N,11
5CAKpuefIVRy255yxEIQcC,"Deborah's Theme (From ""Once upon a Time in America"")",Ennio Morricone and  Khatia Buniatishvili,0.332,0.000436,0.995,0.931,65.764,N,11
36Ew5C2l5r1GAZifRhp4YG,King Of The Road - Re-Recorded In Stereo,Roger Miller,0.731,0.204,0.51,2.02e-05,121.817,N,3
6GXjWO95vEyIojzkSdCsAx,Let Your Woman Have Her Way,Elvin Bishop,0.487,0.51,0.515,0.000891,129.836,N,3
02WKfyVrzC4AMKvPRokJra,If the World Was Ending - feat. Julia Michaels,JP Saxe and  Julia Michaels,0.536,0.482,0.871,0.0,74.55,N,3
7zQb0WWkrgb1CHFZtf9RlL,Amorosa pupilletta,Claudio Monteverdi and  Concerto Delle Dame Di Ferrara and  Sergio Vartolo,0.22,0.0617,0.8109999999999999,8.63e-06,91.51,N,6
04ZFTALDQPWUKlPzP7JVlO,"Psalm 146, WAB 37: Solo and Chorus: Alleluja! Lobet den Herrn -Langsam",Anton Bruckner and  Ania Vegry and  Philharmonischer Chor München and  Philharmonie Festiva and  Gerd Schaller,0.0845,0.134,0.972,0.664,80.898,N,11
6N8s1xbNJgiGXDox5laV1T,Prohibido,Campo De Almas.,0.638,0.912,0.00486,2.92e-05,108.483,N,7
4vk9Wr2LgDEup0qf9piJL2,La Granja,Hermanos Rincon,0.624,0.527,0.198,0.0687,101.256,N,0
6a3KSFu6y5Gc9U9xcHnjvd,All In,Apophenia,0.2269999999999999,0.7859999999999999,0.0108,1.29e-06,182.923,N,10
4ifmQrMgm2znZn52ttAW8e,Lay Low,"Goodfelonz and  Tha Gamblaz and  Chuck The Beast and  ""Rappin 4-Tay""",0.91,0.619,0.0114,0.00532,89.958,N,0
32DrG5CNMrVekcuKsAAXf0,The Ballad of Normanoak,Normanoak,0.5489999999999999,0.0982,0.878,0.00927,137.265,N,8
63OKrDlMAvwIV2tZRDQHv9,Pieces de clavessin: Suite No. 5 in F Major: II. Allemande grave (1 hpschd),Gaspard Le Roux and  Naoko Akutagawa and  Glen Wilson,0.316,0.15,0.913,0.0464,72.279,N,6
3wya4l713wPYxNNIUXKSn4,Everything Is Fine,Big Wreck,0.476,0.989,0.00671,9.06e-05,140.233,N,10
2p2rbqUEDSa7fZDXGEaexM,This Country - Paula Temple's INSTRUMENTAL Version,Fever Ray and  Paula Temple,0.659,0.769,0.00206,0.879,134.998,N,4
0XkDl9R6GswLDRmNxfuVC3,Shake Your Hips,Billy Boy Arnold,0.243,0.705,0.0255,0.00207,198.106,N,10
1KuNXGLAqJqMTArjdRkKjV,What Does That Make You,The Knickerbockers,0.5329999999999999,0.7090000000000001,0.254,1.67e-05,77.74,N,7
1dppX7nKfcHsdm8auvFtXJ,Fragile,Mike Janzen,0.534,0.4370000000000001,0.55,0.00794,127.656,N,3
7KWaA6703m4QqZaHS7hpde,Turn Around,Clifton Davis,0.442,0.262,0.8490000000000001,0.28,131.439,N,8
32mZrCZcci168EvqNWw3dV,Worse - 2019 Version,Mental Discipline and  Pulcher Femina,0.5660000000000001,0.7829999999999999,0.00371,0.00539,96.001,N,7
0REQoRjs9HgH5ZboZnL7Jq,Stayback,Omar Apollo,0.5489999999999999,0.408,0.77,4.22e-06,124.717,N,3
71drWOZoTovvgcpGyGklGY,"Violin Sonata in E Minor, Op. 6 No. 9: II. Allegro",Giovanni Mossi and  Augusta McKay Lodge and  Doug Balliett and  Adam Cockerham and  Elliot Figg,0.5589999999999999,0.304,0.943,0.685,94.28,N,2
03zQxdUrXCnOELQEhJLiDH,Before Life,Electric Youth,0.5379999999999999,0.445,0.15,0.88,126.029,N,4
5ACS07CfRss4nudFO9917x,Perfectly Normal,Black Eyed Vermillion,0.259,0.895,0.7090000000000001,0.64,73.469,N,12
4mPKlIcHOMhrI891qkQwtw,Angels,The Hellboys,0.306,0.159,0.865,0.0432,68.67699999999999,N,6
4RkWiPHJHqlH2gOGsqSupc,Overture,You Say Party! We Say Die!,0.2319999999999999,0.614,0.215,0.963,84.78,N,12
11TIyw7BEPHnIAe3fsXVPA,There's Just The Four Of Us,Tim Graves and  Cherokee,0.51,0.764,0.236,0.00256,143.842,N,10
5Od3H2o9jDtWh5IUULvbSA,Gunshu,Zoë Blade,0.474,0.489,0.0696,0.952,99.994,N,12
67Zy5oZvMOyEca2NyFY5ru,Ten Cent Inquiry,Elliott,0.2019999999999999,0.865,0.0433,0.638,176.785,N,5
4koxCKSpt0d9IDXbONMAYn,Tale for a Sunken Moon,Samantha Bouquin,0.157,0.375,0.86,0.947,80.542,N,11
7jQ8NY3k5Tc88iPUt9NvLn,Sly,Galimatias,0.6,0.3429999999999999,0.924,0.0978,129.75799999999998,N,3
1ecur8rJ4MgtKhrWJqKqeA,Aida: Preludio,"Giuseppe Verdi and  Maria Dragoni and  Kristjan Johannsson and  Barbara Dever and  Mark Rucker and  ""Francesco Ellero d Artegna"" and  Riccardo Ferrari and  Antonio Marcenò and  Monica Trini and  Colin Mawby and  RTÉ Philharmonic Choir and  RTE Chamber Choir and  Culwick Choral Society and  Bray Choral Society and  Dublin County Choir and  Dun Laoghaire Choral Society and  Cantabile Singers and  Goethe Institut Choir and  Musica Sacra and  The Phoenix Singers and  RTÉ National Symphony Orchestra and  Irish Army No. 1 Band and  Ricco Saccani",0.17,0.0060799999999999,0.8590000000000001,0.0123,85.36200000000002,N,6
3FelJ5rkvxUVNhN7KLNhfy,Pluto,Taylor Pursley,0.634,0.706,0.131,0.8809999999999999,155.912,N,4
3QcxUVm8q99kYnGh9E9GkH,Suzie Cryin',Fapardokly,0.3939999999999999,0.466,0.6809999999999999,0.0,103.368,N,6
5wJ5jpmnUyZY0gkcML3BFk,Hey Bartender - Live,The Blues Brothers and  Joe Gastwirt,0.521,0.933,0.0675,2.35e-05,149.273,N,10
7zr4NSOcRG10JBZTLxjyPS,Scooter's Blues,Steve Herberman,0.6890000000000001,0.0676,0.945,0.936,131.629,N,2
226xZ3qqSLGpMUxzbj9Fh5,Fall to Pieces,Joel Jerome,0.519,0.287,0.3939999999999999,0.0,131.20600000000002,N,3
0E1hWra0TMF0971m7UZ3SO,Love Alive - Jay-J’s Shifted Up Dub,Jay-J and  Charlene Moore,0.7959999999999999,0.7390000000000001,0.00306,0.0239,122.016,N,1
7JwIWLdZHI8an7kd0LxJtO,Clock,Futuristic,0.653,0.65,0.6709999999999999,0.0,82.62700000000002,N,3
7vsQGeQH6X8Dj1GM9S56rn,"Sicut Moses exaltavit serpentem, BuxWV 97",Dietrich Buxtehude and  Bettina Pahn and  Ton Koopman and  Amsterdam Baroque Orchestra,0.4370000000000001,0.173,0.906,0.0013599999999999,113.762,N,6
60ds71xlk3oEjjel2bE3Gk,Silence,Románticos,0.51,0.752,0.00221,3.89e-06,104.581,N,7
2vyNvY9Kbq7pkjAFmDuqUl,Ihr wißt gar nichts,Georg Kreisler and  Barbara Peters,0.584,0.0568,0.935,0.0,144.149,N,8
3gv1G9Ty25Sttvs18reRuN,Cold December Morning,Wildside,0.293,0.698,0.0771,0.000275,166.64,N,10
5lksjcjLex9gv28ikSdJIK,The Trend of Society,Lachlan Grant Splendor,0.4270000000000001,0.889,0.0241,0.0,91.974,N,7
6TEjc4F9J5bzjfYLZSYauO,Return,Ryan Friedrich,0.476,0.989,0.0017,0.544,100.793,N,12
4xoNzxsnL5YtEmS1ACx27S,Third Entity - Original,NickBee,0.556,0.875,0.00165,0.8809999999999999,174.03599999999997,N,5
4sDvfEUH3NMH6Yet8V5rAD,Abracadabra,Anna Wise and  Little Simz,0.348,0.511,0.636,8.01e-05,89.256,N,6
5hjKYe3NOmWx2NVzVAeIGF,Fuck the System,System Of A Down,0.473,0.994,0.00215,0.123,171.435,N,10
3eBVfEGhsRSNooUIDF4eAT,Brotha Man (feat. French Montana),A$AP Rocky and  French Montana,0.7290000000000001,0.3979999999999999,0.568,0.0,96.42,N,3
76UF10bKL8jMXCwjc82Phc,The Tree,Amery Rey Tuesta,0.525,0.812,0.0781,0.14,101.019,N,7
07b8QhPcBnAeHeRmY0h07M,Bergen,Tim Story,0.321,0.253,0.993,0.915,96.068,N,11
3cAko9H1rfeIO1sGl18ru9,Modd Muzik,Mobb Deep,0.6709999999999999,0.716,0.35,0.0,180.288,N,1
5n8eOXhjejfICwqNr52fwI,Greenman,Catriona McKay,0.612,0.537,0.855,0.121,100.124,N,3
2RvkUOOhChxvgccKEUZWqE,Blackthorn,Anúna and  Lucy Champion,0.233,0.261,0.979,0.545,96.529,N,11
3UWCWALIxN6Uik9WG0gaYS,"You Haven't Seen the Last of Me (StoneBridge Radio Mix from ""Burlesque"")",Cher and  StoneBridge,0.68,0.879,0.000566,0.0111,127.994,N,1
6F4tkLxW5yjO4LNpoweC52,Goodnight & Joy Be Wi' Ye A' - Gates Of Edinburgh - The Bottom OfThe Punch Bowl - The Cairdin' o't,Alasdair Fraser,0.665,0.2769999999999999,0.959,0.13,108.868,N,3
5phJ78ByLNzpiz07xREXmD,Babanod,HMS Morris,0.65,0.462,0.00258,0.0678,100.006,N,0
0yv7Rzc6gKyIVZTRvqHyDQ,13,Potshot,0.7070000000000001,0.0423,0.579,0.0,141.161,N,3
5T4j3Uv33fQO7tsR2lMl4y,Charlie Don't Surf - Remastered,The Clash,0.51,0.595,0.0976,0.0176,131.761,N,1
1xZ8vGQjw2qgkYrp9TuYzF,Metaphor Kingpin,Kool Keith,0.573,0.892,0.201,0.0,92.286,N,7
7iGOA2GuNd4PDrtEHjQLMH,Somewhere In My Broken Heart,Billy Dean,0.575,0.354,0.482,0.0,141.63,N,3
3E6cThGEJXNit9SnYyj9CE,Born With a Desire,Tony Palkovic,0.747,0.522,0.273,0.449,93.72,N,0
4BeN92yER2HDNw8Q6a7uhb,Hakunyo - Ray Okpara Remix,Gorge & André Hommen,0.883,0.573,9.68e-05,0.903,124.009,N,4
4rC6pUCUDdyPh4yDIXyNYK,Welcome Back - Unplugged,Tryhardninja,0.742,0.445,0.852,0.0,119.93,N,3
0K4rBcbzf2w8hLESVkC4DA,Unhealed Scars,Big Trip,0.7070000000000001,0.732,0.12,0.0,83.486,N,0
7rWkBzPub77LJMEVMXRNgN,"Asgore (From ""Undertale"")",VGR,0.682,0.8290000000000001,0.0168,3.81e-06,109.85,N,0
4Uyo7b3gmVOnx2TsyXe7GD,Enjoy The Silence,Vitamin String Quartet,0.493,0.452,0.688,0.873,107.64,N,2
65bKBVINiD7ijhl32Xsa65,Intro,Insane Clown Posse,0.657,0.371,0.244,9.7e-05,84.56700000000002,N,0
0MIqwTRzJAgobEwy8opx1T,Five Bridges To Cross,Alan Reid,0.4679999999999999,0.256,0.8759999999999999,0.0,122.216,N,8
0joF9jCKCiBNyPEvqSPmrL,Just When You Thought It Was Over,Mixtapes,0.3429999999999999,0.982,0.0162,0.0,120.258,N,7
1sivqDTBnJ1pWhSFXPNP0d,Drought Season,Andre Nickatina,0.722,0.7759999999999999,0.0552,0.000223,177.135,N,1
04LxGDJoyXJmjW6Uj5nCjE,Come Out And Play,Richard Cheese,0.84,0.569,0.311,0.0,124.921,N,1
6jk6ybMYmX98HG7mfhIufk,This Means Wort,Trappist,0.281,0.86,1.12e-06,0.0145,120.691,N,7
5sH56HzjASXwCcvjS5RJoO,"Harnasie, Op. 55: Tableau 1: Scena mimiczna, ""Harnas i Dziewczyna"" (Mimic Scene, ""The Harnas and the Girl"")",Karol Szymanowski and  Robert Murray and  BBC Symphony Chorus and  BBC Symphony Orchestra and  Edward Gardner,0.0825,0.0792,0.652,0.373,174.642,N,8
780H4WVlYFCvvL0b5093q5,It's Its!,Strong Bad,0.0,0.411,0.932,0.0,0.0,N,6
0Hvsyb2ScIKgLCX7m3srqf,Air Elementals,Autumn Flaw,0.779,0.114,0.54,0.728,127.958,N,2
2Hfc5p9WfSV6FLMca0WIyH,La marche nuptiale,Barbara,0.564,0.1639999999999999,0.901,0.0,130.403,N,3
7oB5ddojUy2v5kafVGjOSa,Jungle Sounds Pt.2,Madlib,0.6729999999999999,0.732,0.647,0.879,92.403,N,4
1plDRH9izVOzLAXr2ZWfc7,Bayou Noir,Living Fossils,0.4589999999999999,0.674,0.809,0.8290000000000001,94.171,N,2
5nrtFFYOlUBPt7mSNWfd5B,Flight of the Great Blue (South Padre Island),Marshall Styler,0.293,0.2019999999999999,0.7390000000000001,0.89,131.22899999999998,N,9
3Pf2b6II1eHkRGzA9fs1Is,Livin' just to Die,Winger,0.5670000000000001,0.921,0.000156,0.0076,129.97899999999998,N,1
6hmbR0jttKO6tLxk6uq1X4,Everlasting Flame of Olympus,Gorgon,0.284,0.942,5.64e-06,0.76,185.073,N,5
1209IDlHjmm1o3hwTaymYD,Vechnost,Gultskra Artikler,0.233,0.7240000000000001,0.86,0.5529999999999999,172.62099999999995,N,9
1JRhV8cLrzCuRHmicnVx2m,A Lot of Lonely People,David Ippolito,0.644,0.7440000000000001,0.158,2.79e-06,152.05,N,1
77HPghriMkkgQ7UyEddBRL,This Is For My Peeps,PHD,0.721,0.244,0.186,0.223,181.084,N,1
4nn2wGpnuDLsA0YvjmQWaA,Sadjo,Kassé-Mady Diabaté,0.627,0.124,0.973,0.191,96.117,N,3
4gsavWM1K0w4Icg7mq103x,Over the Hills to Glory,Bill Kimber,0.779,0.214,0.971,0.965,138.737,N,2
3puDNOelJlJFlbg2UknSgk,Tape Rock,The Band of the Hawk and  Yeaux Majesty,0.584,0.752,0.266,0.0,89.59100000000002,N,0
4OkveaPIOVCJk50Eq56weP,The Place I Once Knew,PYLOT,0.486,0.936,0.718,0.0653,110.018,N,7
1Ltm49dwpAV7vsIdgxeaAT,"Wo gehest du hin?, BWV 166: ChoraleL Wer weiss, wie nahe mir mein Ende!",Johann Sebastian Bach and  Robin Tyson and  James Gilchrist and  Stephen Varcoe and  The Monteverdi Choir and  English Baroque Soloists and  John Eliot Gardiner,0.118,0.00439,0.98,0.0,151.97799999999995,N,8
61VxIm9mc0yelWJnS9QXFQ,Light Of Love,Gloria Estefan,0.792,0.72,0.263,1.93e-06,104.064,N,0
0gHEP19BVctzqgmMoXDTi7,Ralph's New Blues,Wes Montgomery,0.5710000000000001,0.4379999999999999,0.931,0.0988,77.391,N,3
37U5Jkf0IoJivnH4XLPTOu,玉樓春曉,龔一 and  王森地 and  羅守誠,0.436,0.0274,0.994,0.8640000000000001,66.669,N,11
56mUoFrxv6CWhgj2jtssio,I'm Ragged but I'm Right,Frankie Miller,0.568,0.637,0.929,0.423,103.026,N,3
2sqYJEc8KSsm40MPoRgw3b,"Symphony No. 2 in A Major, Op. 22: I. Allegro giocoso",Anton Arensky and  BBC Philharmonic and  Vassily Sinaisky,0.216,0.0232,0.976,0.938,62.94,N,11
07SXwkCqvUVe6poudCaE1x,Skyhook,Epic Mountain,0.637,0.418,0.518,0.8809999999999999,124.997,N,2
7yjJsrVYJD5Gx7RcCt5oaL,The Astronaut Song,For Stars,0.434,0.256,0.451,1.21e-05,113.485,N,3
685bczCavJr1QbqoJA8Li6,Time Lapse,Ut Gret,0.335,0.13,0.645,0.0003109999999999,143.768,N,8
5QAXanDEutyZxoW34UnMUN,Starvved,Rainbowdragoneyes,0.38,0.982,0.000919,0.00301,161.18200000000004,N,10
1uFSvvNAdriLMY1EXHJdXm,Failed Suicide Attempt #1,Warhammer 48k,0.0784,0.843,1.43e-06,0.878,181.241,N,5
3KHmVfSWNdg3URaW1aamyf,Hell Patrol,Judas Priest,0.462,0.983,0.000109,0.0491,112.685,N,7
7HVUj2Y7sjF81JxSvZOehG,Gone Forever,Radioactive Man,0.701,0.4479999999999999,0.000627,0.924,155.014,N,4
3KhGjda69Hs36AifVFbtiW,Sweet and Lovely,Thelonious Monk,0.607,0.246,0.6409999999999999,0.00996,86.09200000000001,N,3
5IkF5jAQ1psqENKArrZOYT,Ivory Prelude To Jet Lag,Mark Cook,0.674,0.3670000000000001,0.757,0.815,93.135,N,2
1zYqT5l253GJsCPm0wzcUV,Willie And The Hand Jive,A.B. Skhy,0.49,0.445,0.823,0.512,134.965,N,2
3sYl7PRf1x5BNGXZMSya5i,Deep Fried,Runway Richy and  Real Recognize Rio,0.868,0.6559999999999999,0.108,0.0,144.94299999999996,N,1
0GtNOq2jIA4VPL4SgRdQtY,Mary Jane,"""RBL Posses Black C""",0.616,0.916,0.136,0.0,80.994,N,7
